word,0,1,cluster
yield,1.3969648,62.56723,10
forest,41.596733,-67.50251,44
distance,-42.402596,-65.97389,6
lower,-90.57932,-27.379025,29
improved,-89.72755,-21.368948,29
reduction,-88.22692,-29.812416,29
text,-37.44971,43.891838,77
every,-51.429184,-28.66532,17
pandemic,-68.45357,-49.55802,16
capital,-60.513287,28.970654,11
within,-52.75787,-15.444294,105
specie,48.808674,-40.668755,72
comparison,-34.323544,-24.54024,81
improving,-89.74019,-21.376987,29
antenna,-15.212186,-39.84994,63
large,-16.313059,-9.665909,12
organization,-58.200336,40.035847,59
efficient,-68.349724,-21.151112,111
principle,-59.195618,9.297276,27
required,-78.344955,-15.565435,119
writing,-51.96415,57.460037,2
selection,-92.54417,17.141779,1
secondary,-38.4692,65.302574,0
even,-52.59713,-28.298088,17
seed,48.52488,-52.11826,121
transmission,-27.176779,-45.929783,93
demand,-75.83157,-15.35299,119
consists,-93.655174,10.050346,8
position,-37.336994,18.701876,18
achieve,-81.881516,-1.9966803,23
lack,-69.01019,-24.375385,92
like,-63.77915,-13.68188,118
decrease,-90.51403,-28.587387,29
basic,-54.895546,54.54515,2
question,-46.189037,69.512,36
per,22.179167,-41.85553,110
facility,-68.510925,11.206692,57
surface,-5.172004,25.545662,60
participant,-63.88004,40.085075,4
solar,-18.360744,-3.3890703,12
perception,-75.28849,30.606224,14
indicated,-83.13165,2.299831,8
center,21.134874,-2.5374963,108
job,-59.056892,38.95209,59
determined,-85.26402,12.194796,8
early,-0.8639633,71.561066,30
lead,-75.7513,-39.031258,32
coefficient,-9.028514,3.612948,76
achieved,-82.0539,-2.0591621,23
often,-55.969578,-25.89816,17
monitoring,-36.974636,-52.37797,3
fish,36.512764,-62.091595,170
did,-60.17002,-25.311697,17
fruit,59.28397,-33.502514,144
future,-73.65214,1.874843,23
color,0.34347332,30.207056,141
word,-26.213434,39.783524,78
status,-40.87995,29.021803,46
node,-32.016243,-58.727306,3
provides,-85.62683,-3.1536834,19
background,-31.846245,24.746489,61
variety,45.800934,-53.57978,121
reading,-52.351524,57.46823,2
compound,-3.403038,50.467777,84
benefit,-73.720245,-13.994138,111
neural,-12.100742,-75.97128,34
integrated,-80.97827,24.011171,1
length,-0.20160443,2.1190436,76
mobile,-30.965546,-60.201843,3
fuzzy,-13.593418,-73.621414,34
